,ImageName,bbox,left_x,top_y,bbox_width,bbox_height
444,N130_130_original.jpg,"{""name"":""rect"",""x"":41,""y"":193,""width"":379,""height"":87}",41.0,193.0,379.0,87.0
445,N131_131_original.jpg,"{""name"":""rect"",""x"":56,""y"":168,""width"":359,""height"":127}",56.0,168.0,359.0,127.0
446,N132_132_original.jpg,"{""name"":""rect"",""x"":81,""y"":109,""width"":385,""height"":127}",81.0,109.0,385.0,127.0
447,N133_133_original.jpg,"{""name"":""rect"",""x"":70,""y"":192,""width"":354,""height"":98}",70.0,192.0,354.0,98.0
448,N134_134_original.jpg,"{""name"":""rect"",""x"":47,""y"":189,""width"":382,""height"":109}",47.0,189.0,382.0,109.0
449,N135_135_original.jpg,"{""name"":""rect"",""x"":18,""y"":197,""width"":464,""height"":100}",18.0,197.0,464.0,100.0
450,N136_136_original.jpg,"{""name"":""rect"",""x"":45,""y"":189,""width"":417,""height"":107}",45.0,189.0,417.0,107.0
451,N137_137_original.jpg,"{""name"":""rect"",""x"":64,""y"":202,""width"":339,""height"":98}",64.0,202.0,339.0,98.0
452,N138_138_original.jpg,"{""name"":""rect"",""x"":66,""y"":208,""width"":318,""height"":68}",66.0,208.0,318.0,68.0
453,N139_139_original.jpg,"{""name"":""rect"",""x"":86,""y"":198,""width"":352,""height"":93}",86.0,198.0,352.0,93.0
454,N140_140_original.jpg,"{""name"":""rect"",""x"":40,""y"":196,""width"":385,""height"":93}",40.0,196.0,385.0,93.0
455,N141_141_original.jpg,"{""name"":""rect"",""x"":59,""y"":176,""width"":359,""height"":90}",59.0,176.0,359.0,90.0
456,N142_142_original.jpg,"{""name"":""rect"",""x"":10,""y"":13,""width"":462,""height"":337}",10.0,13.0,462.0,337.0
457,N143_143_original.jpg,"{""name"":""rect"",""x"":45,""y"":203,""width"":361,""height"":93}",45.0,203.0,361.0,93.0
458,N144_144_original.jpg,"{""name"":""rect"",""x"":126,""y"":177,""width"":240,""height"":203}",126.0,177.0,240.0,203.0
459,N145_145_original.jpg,"{""name"":""rect"",""x"":92,""y"":140,""width"":318,""height"":152}",92.0,140.0,318.0,152.0
460,N146_146_original.jpg,"{""name"":""rect"",""x"":39,""y"":178,""width"":398,""height"":109}",39.0,178.0,398.0,109.0
461,N147_147_original.jpg,"{""name"":""rect"",""x"":70,""y"":193,""width"":380,""height"":118}",70.0,193.0,380.0,118.0
462,N148_148_original.jpg,"{""name"":""rect"",""x"":22,""y"":177,""width"":425,""height"":122}",22.0,177.0,425.0,122.0
463,N149_149_original.jpg,"{""name"":""rect"",""x"":57,""y"":241,""width"":383,""height"":115}",57.0,241.0,383.0,115.0
464,N150_150_original.jpg,"{""name"":""rect"",""x"":57,""y"":224,""width"":357,""height"":70}",57.0,224.0,357.0,70.0
465,N151_151_original.jpg,"{""name"":""rect"",""x"":10,""y"":124,""width"":472,""height"":248}",10.0,124.0,472.0,248.0
466,N152_152_original.jpg,"{""name"":""rect"",""x"":45,""y"":208,""width"":357,""height"":91}",45.0,208.0,357.0,91.0
467,N153_153_original.jpg,"{""name"":""rect"",""x"":46,""y"":202,""width"":406,""height"":88}",46.0,202.0,406.0,88.0
468,N154_154_original.jpg,"{""name"":""rect"",""x"":52,""y"":203,""width"":399,""height"":87}",52.0,203.0,399.0,87.0
469,N155_155_original.jpg,"{""name"":""rect"",""x"":103,""y"":217,""width"":275,""height"":73}",103.0,217.0,275.0,73.0
470,N156_156_original.jpg,"{""name"":""rect"",""x"":98,""y"":148,""width"":311,""height"":198}",98.0,148.0,311.0,198.0
471,N157_157_original.jpg,"{""name"":""rect"",""x"":67,""y"":194,""width"":347,""height"":90}",67.0,194.0,347.0,90.0
472,N158_158_original.jpg,"{""name"":""rect"",""x"":78,""y"":193,""width"":342,""height"":79}",78.0,193.0,342.0,79.0
473,N159_159_original.jpg,"{""name"":""rect"",""x"":129,""y"":170,""width"":336,""height"":144}",129.0,170.0,336.0,144.0
474,N160_160_original.jpg,"{""name"":""rect"",""x"":104,""y"":378,""width"":297,""height"":68}",104.0,378.0,297.0,68.0
475,N161_161_original.jpg,"{""name"":""rect"",""x"":130,""y"":169,""width"":328,""height"":143}",130.0,169.0,328.0,143.0
476,N162_162_original.jpg,"{""name"":""rect"",""x"":151,""y"":162,""width"":311,""height"":116}",151.0,162.0,311.0,116.0
477,N163_163_original.jpg,"{""name"":""rect"",""x"":60,""y"":198,""width"":362,""height"":105}",60.0,198.0,362.0,105.0
478,N164_164_original.jpg,"{""name"":""rect"",""x"":26,""y"":173,""width"":452,""height"":148}",26.0,173.0,452.0,148.0
479,N165_165_original.jpg,"{""name"":""rect"",""x"":34,""y"":192,""width"":445,""height"":112}",34.0,192.0,445.0,112.0
480,N166_166_original.jpg,"{""name"":""rect"",""x"":127,""y"":116,""width"":292,""height"":196}",127.0,116.0,292.0,196.0
481,N167_167_original.jpg,"{""name"":""rect"",""x"":71,""y"":110,""width"":323,""height"":308}",71.0,110.0,323.0,308.0
482,N168_168_original.jpg,"{""name"":""rect"",""x"":2,""y"":160,""width"":476,""height"":92}",2.0,160.0,476.0,92.0
483,N169_169_original.jpg,"{""name"":""rect"",""x"":54,""y"":215,""width"":340,""height"":87}",54.0,215.0,340.0,87.0
484,N170_170_original.jpg,"{""name"":""rect"",""x"":123,""y"":218,""width"":256,""height"":68}",123.0,218.0,256.0,68.0
485,N171_171_original.jpg,"{""name"":""rect"",""x"":162,""y"":177,""width"":328,""height"":177}",162.0,177.0,328.0,177.0
486,N172_172_original.jpg,"{""name"":""rect"",""x"":198,""y"":253,""width"":232,""height"":65}",198.0,253.0,232.0,65.0
487,N173_173_original.jpg,"{""name"":""rect"",""x"":62,""y"":236,""width"":388,""height"":56}",62.0,236.0,388.0,56.0
488,N174_174_horiginal.jpg,"{""name"":""rect"",""x"":108,""y"":209,""width"":254,""height"":107}",108.0,209.0,254.0,107.0
489,N175_175_original.jpg,"{""name"":""rect"",""x"":178,""y"":205,""width"":194,""height"":60}",178.0,205.0,194.0,60.0
490,N176_176_original.jpg,"{""name"":""rect"",""x"":116,""y"":158,""width"":323,""height"":270}",116.0,158.0,323.0,270.0
491,N177_177_original.jpg,"{""name"":""rect"",""x"":166,""y"":219,""width"":144,""height"":151}",166.0,219.0,144.0,151.0
492,N178_178_original.jpg,"{""name"":""rect"",""x"":199,""y"":217,""width"":241,""height"":89}",199.0,217.0,241.0,89.0
493,N179_179_original.jpg,"{""name"":""rect"",""x"":206,""y"":204,""width"":242,""height"":84}",206.0,204.0,242.0,84.0
494,N180_180_original.jpg,"{""name"":""rect"",""x"":86,""y"":194,""width"":300,""height"":119}",86.0,194.0,300.0,119.0
495,N181_181_original.jpg,"{""name"":""rect"",""x"":141,""y"":179,""width"":317,""height"":161}",141.0,179.0,317.0,161.0
496,N182_182_original.jpg,"{""name"":""rect"",""x"":134,""y"":220,""width"":301,""height"":92}",134.0,220.0,301.0,92.0
497,N183_183_original.jpg,"{""name"":""rect"",""x"":172,""y"":223,""width"":262,""height"":85}",172.0,223.0,262.0,85.0
498,N184_184_original.jpg,"{""name"":""rect"",""x"":59,""y"":175,""width"":359,""height"":137}",59.0,175.0,359.0,137.0
499,N185_185_original.jpg,"{""name"":""rect"",""x"":143,""y"":224,""width"":293,""height"":143}",143.0,224.0,293.0,143.0
500,N186_186_original.jpg,"{""name"":""rect"",""x"":234,""y"":216,""width"":236,""height"":73}",234.0,216.0,236.0,73.0
501,N187_187_original.jpg,"{""name"":""rect"",""x"":100,""y"":218,""width"":186,""height"":75}",100.0,218.0,186.0,75.0
502,N188_188_original.jpg,"{""name"":""rect"",""x"":119,""y"":188,""width"":315,""height"":134}",119.0,188.0,315.0,134.0
503,N189_189_original.jpg,"{""name"":""rect"",""x"":156,""y"":210,""width"":239,""height"":84}",156.0,210.0,239.0,84.0
504,N190_190_original.jpg,"{""name"":""rect"",""x"":150,""y"":283,""width"":239,""height"":66}",150.0,283.0,239.0,66.0
505,N191_191_original.jpg,"{""name"":""rect"",""x"":171,""y"":203,""width"":231,""height"":68}",171.0,203.0,231.0,68.0
506,N192_192_original.jpg,"{""name"":""rect"",""x"":177,""y"":197,""width"":265,""height"":81}",177.0,197.0,265.0,81.0
507,N193_193_original.jpg,"{""name"":""rect"",""x"":174,""y"":180,""width"":220,""height"":116}",174.0,180.0,220.0,116.0
508,N194_194_original.jpg,"{""name"":""rect"",""x"":179,""y"":197,""width"":227,""height"":99}",179.0,197.0,227.0,99.0
509,N195_195_original.jpg,"{""name"":""rect"",""x"":161,""y"":189,""width"":302,""height"":107}",161.0,189.0,302.0,107.0
510,N196_196_original.jpg,"{""name"":""rect"",""x"":169,""y"":209,""width"":221,""height"":106}",169.0,209.0,221.0,106.0
511,N197_197_original.jpg,"{""name"":""rect"",""x"":150,""y"":177,""width"":283,""height"":130}",150.0,177.0,283.0,130.0
512,N198_198_original.jpg,"{""name"":""rect"",""x"":178,""y"":161,""width"":164,""height"":225}",178.0,161.0,164.0,225.0
513,N199_199_original.jpg,"{""name"":""rect"",""x"":125,""y"":203,""width"":322,""height"":73}",125.0,203.0,322.0,73.0
514,N200_200_original.jpg,"{""name"":""rect"",""x"":54,""y"":103,""width"":409,""height"":273}",54.0,103.0,409.0,273.0
515,N201_201_original.jpg,"{""name"":""rect"",""x"":194,""y"":203,""width"":221,""height"":80}",194.0,203.0,221.0,80.0
516,N202_202_original.jpg,"{""name"":""rect"",""x"":186,""y"":213,""width"":221,""height"":95}",186.0,213.0,221.0,95.0
517,N203_203_original.jpg,"{""name"":""rect"",""x"":218,""y"":196,""width"":218,""height"":136}",218.0,196.0,218.0,136.0
518,N204_204_original.jpg,"{""name"":""rect"",""x"":227,""y"":212,""width"":179,""height"":86}",227.0,212.0,179.0,86.0
519,N205_205_original.jpg,"{""name"":""rect"",""x"":190,""y"":168,""width"":203,""height"":140}",190.0,168.0,203.0,140.0
520,N206_206_original.jpg,"{""name"":""rect"",""x"":202,""y"":167,""width"":150,""height"":147}",202.0,167.0,150.0,147.0
521,N207_207_original.jpg,"{""name"":""rect"",""x"":114,""y"":202,""width"":144,""height"":81}",114.0,202.0,144.0,81.0
522,N208_208_original.jpg,"{""name"":""rect"",""x"":101,""y"":238,""width"":199,""height"":66}",101.0,238.0,199.0,66.0
523,N209_209_original.jpg,"{""name"":""rect"",""x"":41,""y"":210,""width"":243,""height"":101}",41.0,210.0,243.0,101.0
524,N210_210_original.jpg,"{""name"":""rect"",""x"":148,""y"":192,""width"":304,""height"":176}",148.0,192.0,304.0,176.0
525,N211_211_original.jpg,"{""name"":""rect"",""x"":22,""y"":113,""width"":456,""height"":303}",22.0,113.0,456.0,303.0
526,N212_212_original.jpg,"{""name"":""rect"",""x"":128,""y"":151,""width"":362,""height"":205}",128.0,151.0,362.0,205.0
527,N213_213_original.jpg,"{""name"":""rect"",""x"":22,""y"":52,""width"":425,""height"":359}",22.0,52.0,425.0,359.0
528,N214_214_original.jpg,"{""name"":""rect"",""x"":206,""y"":163,""width"":280,""height"":157}",206.0,163.0,280.0,157.0
529,N215_215_original.jpg,"{""name"":""rect"",""x"":155,""y"":210,""width"":317,""height"":113}",155.0,210.0,317.0,113.0
530,N216_216_original.jpg,"{""name"":""rect"",""x"":174,""y"":197,""width"":249,""height"":95}",174.0,197.0,249.0,95.0
531,N217_217_original.jpg,"{""name"":""rect"",""x"":186,""y"":190,""width"":260,""height"":98}",186.0,190.0,260.0,98.0
532,N218_218_original.jpg,"{""name"":""rect"",""x"":40,""y"":74,""width"":426,""height"":330}",40.0,74.0,426.0,330.0
533,N219_219_original.jpg,"{""name"":""rect"",""x"":158,""y"":214,""width"":315,""height"":87}",158.0,214.0,315.0,87.0
534,N220_220_original.jpg,"{""name"":""rect"",""x"":41,""y"":3,""width"":401,""height"":333}",41.0,3.0,401.0,333.0
535,N221_221_original.jpg,"{""name"":""rect"",""x"":43,""y"":43,""width"":431,""height"":419}",43.0,43.0,431.0,419.0
536,N222_222_original.jpg,"{""name"":""rect"",""x"":51,""y"":164,""width"":366,""height"":167}",51.0,164.0,366.0,167.0
537,N223_223_original.jpg,"{""name"":""rect"",""x"":36,""y"":155,""width"":406,""height"":194}",36.0,155.0,406.0,194.0
538,N224_224_original.jpg,"{""name"":""rect"",""x"":94,""y"":212,""width"":310,""height"":79}",94.0,212.0,310.0,79.0
539,N225_225_original.jpg,"{""name"":""rect"",""x"":22,""y"":172,""width"":421,""height"":145}",22.0,172.0,421.0,145.0
540,N226_226_original.jpg,"{""name"":""rect"",""x"":141,""y"":156,""width"":269,""height"":179}",141.0,156.0,269.0,179.0
541,N227_227_original.jpg,"{""name"":""rect"",""x"":67,""y"":188,""width"":379,""height"":128}",67.0,188.0,379.0,128.0
542,N228_228_original.jpg,"{""name"":""rect"",""x"":21,""y"":180,""width"":446,""height"":188}",21.0,180.0,446.0,188.0
543,N229_229_original.jpg,"{""name"":""rect"",""x"":40,""y"":138,""width"":370,""height"":223}",40.0,138.0,370.0,223.0
544,N230_230_original.jpg,"{""name"":""rect"",""x"":61,""y"":182,""width"":399,""height"":97}",61.0,182.0,399.0,97.0
545,N231_231_original.jpg,"{""name"":""rect"",""x"":15,""y"":198,""width"":439,""height"":142}",15.0,198.0,439.0,142.0
546,N232_232_original.jpg,"{""name"":""rect"",""x"":31,""y"":190,""width"":396,""height"":118}",31.0,190.0,396.0,118.0
547,N233_233_original.jpg,"{""name"":""rect"",""x"":56,""y"":186,""width"":366,""height"":114}",56.0,186.0,366.0,114.0
548,N234_234_original.jpg,"{""name"":""rect"",""x"":152,""y"":276,""width"":222,""height"":70}",152.0,276.0,222.0,70.0
549,N235_235_original.jpg,"{""name"":""rect"",""x"":36,""y"":115,""width"":453,""height"":193}",36.0,115.0,453.0,193.0
550,N236_236_original.jpg,"{""name"":""rect"",""x"":65,""y"":169,""width"":393,""height"":151}",65.0,169.0,393.0,151.0
551,N237_237_original.jpg,"{""name"":""rect"",""x"":138,""y"":221,""width"":218,""height"":65}",138.0,221.0,218.0,65.0
552,N238_238_original.jpg,"{""name"":""rect"",""x"":18,""y"":161,""width"":443,""height"":223}",18.0,161.0,443.0,223.0
553,N239_239_original.jpg,"{""name"":""rect"",""x"":42,""y"":172,""width"":374,""height"":168}",42.0,172.0,374.0,168.0
554,N240_240_original.jpg,"{""name"":""rect"",""x"":122,""y"":192,""width"":242,""height"":93}",122.0,192.0,242.0,93.0
555,N241_241_original.jpg,"{""name"":""rect"",""x"":29,""y"":183,""width"":409,""height"":133}",29.0,183.0,409.0,133.0
556,N242_242_original.jpg,"{""name"":""rect"",""x"":12,""y"":192,""width"":455,""height"":132}",12.0,192.0,455.0,132.0
557,N243_243_original.jpg,"{""name"":""rect"",""x"":19,""y"":130,""width"":442,""height"":250}",19.0,130.0,442.0,250.0
558,N244_244_original.jpg,"{""name"":""rect"",""x"":8,""y"":66,""width"":491,""height"":328}",8.0,66.0,491.0,328.0
559,N245_245_original.jpg,"{""name"":""rect"",""x"":42,""y"":177,""width"":384,""height"":146}",42.0,177.0,384.0,146.0
560,N246_246_original.jpg,"{""name"":""rect"",""x"":9,""y"":36,""width"":474,""height"":372}",9.0,36.0,474.0,372.0
561,N247_247_original.jpg,"{""name"":""rect"",""x"":52,""y"":105,""width"":402,""height"":295}",52.0,105.0,402.0,295.0
562,N248_248_original.jpg,"{""name"":""rect"",""x"":1,""y"":36,""width"":478,""height"":404}",1.0,36.0,478.0,404.0
563,N249_249_original.jpg,"{""name"":""rect"",""x"":43,""y"":99,""width"":435,""height"":312}",43.0,99.0,435.0,312.0
564,N250_250_original.jpg,"{""name"":""rect"",""x"":22,""y"":72,""width"":436,""height"":307}",22.0,72.0,436.0,307.0
565,N251_251_original.jpg,"{""name"":""rect"",""x"":26,""y"":146,""width"":427,""height"":202}",26.0,146.0,427.0,202.0
566,N252_252_original.jpg,"{""name"":""rect"",""x"":55,""y"":73,""width"":429,""height"":303}",55.0,73.0,429.0,303.0
567,N253_253_original.jpg,"{""name"":""rect"",""x"":22,""y"":85,""width"":453,""height"":290}",22.0,85.0,453.0,290.0
568,N254_254_original.jpg,"{""name"":""rect"",""x"":9,""y"":55,""width"":446,""height"":365}",9.0,55.0,446.0,365.0
569,N255_255_original.jpg,"{""name"":""rect"",""x"":50,""y"":53,""width"":389,""height"":383}",50.0,53.0,389.0,383.0
570,N256_256_original.jpg,"{""name"":""rect"",""x"":24,""y"":146,""width"":408,""height"":212}",24.0,146.0,408.0,212.0
571,N257_257_original.jpg,"{""name"":""rect"",""x"":53,""y"":212,""width"":396,""height"":84}",53.0,212.0,396.0,84.0
572,N258_258_original.jpg,"{""name"":""rect"",""x"":38,""y"":144,""width"":415,""height"":219}",38.0,144.0,415.0,219.0
573,N259_259_original.jpg,"{""name"":""rect"",""x"":162,""y"":190,""width"":296,""height"":129}",162.0,190.0,296.0,129.0
574,N260_260_original.jpg,"{""name"":""rect"",""x"":23,""y"":64,""width"":426,""height"":340}",23.0,64.0,426.0,340.0
575,N261_261_original.jpg,"{""name"":""rect"",""x"":82,""y"":84,""width"":318,""height"":348}",82.0,84.0,318.0,348.0
576,N262_262_original.jpg,"{""name"":""rect"",""x"":17,""y"":99,""width"":451,""height"":285}",17.0,99.0,451.0,285.0
577,N263_263_original.jpg,"{""name"":""rect"",""x"":18,""y"":23,""width"":459,""height"":409}",18.0,23.0,459.0,409.0
578,N264_264_original.jpg,"{""name"":""rect"",""x"":17,""y"":177,""width"":457,""height"":151}",17.0,177.0,457.0,151.0
579,N265_265_original.jpg,"{""name"":""rect"",""x"":51,""y"":205,""width"":372,""height"":113}",51.0,205.0,372.0,113.0
580,N266_266_original.jpg,"{""name"":""rect"",""x"":33,""y"":121,""width"":405,""height"":299}",33.0,121.0,405.0,299.0
581,N267_267_original.jpg,"{""name"":""rect"",""x"":121,""y"":294,""width"":288,""height"":78}",121.0,294.0,288.0,78.0
582,N268_268_original.jpg,"{""name"":""rect"",""x"":21,""y"":64,""width"":442,""height"":357}",21.0,64.0,442.0,357.0
583,N269_269_original.jpg,"{""name"":""rect"",""x"":230,""y"":205,""width"":218,""height"":97}",230.0,205.0,218.0,97.0
584,N270_270_original.jpg,"{""name"":""rect"",""x"":198,""y"":188,""width"":256,""height"":119}",198.0,188.0,256.0,119.0
585,N271_271_original.jpg,"{""name"":""rect"",""x"":153,""y"":180,""width"":287,""height"":100}",153.0,180.0,287.0,100.0
586,N272_272_original.jpg,"{""name"":""rect"",""x"":148,""y"":197,""width"":337,""height"":115}",148.0,197.0,337.0,115.0
587,N273_273_original.jpg,"{""name"":""rect"",""x"":54,""y"":61,""width"":363,""height"":379}",54.0,61.0,363.0,379.0
588,N274_274_original.jpg,"{""name"":""rect"",""x"":99,""y"":179,""width"":307,""height"":134}",99.0,179.0,307.0,134.0
589,N275_275_original.jpg,"{""name"":""rect"",""x"":51,""y"":184,""width"":386,""height"":272}",51.0,184.0,386.0,272.0
590,N276_276_original.jpg,"{""name"":""rect"",""x"":100,""y"":223,""width"":287,""height"":93}",100.0,223.0,287.0,93.0
591,N277_277_original.jpg,"{""name"":""rect"",""x"":43,""y"":47,""width"":431,""height"":417}",43.0,47.0,431.0,417.0
592,N278_278_original.jpg,"{""name"":""rect"",""x"":190,""y"":215,""width"":267,""height"":65}",190.0,215.0,267.0,65.0
593,N279_279_original.jpg,"{""name"":""rect"",""x"":5,""y"":76,""width"":473,""height"":301}",5.0,76.0,473.0,301.0
594,N280_280_original.jpg,"{""name"":""rect"",""x"":9,""y"":61,""width"":469,""height"":334}",9.0,61.0,469.0,334.0
595,N281_281_original.jpg,"{""name"":""rect"",""x"":6,""y"":15,""width"":476,""height"":416}",6.0,15.0,476.0,416.0
596,N282_282_original.jpg,"{""name"":""rect"",""x"":97,""y"":134,""width"":241,""height"":314}",97.0,134.0,241.0,314.0
597,N283_283_original.jpg,"{""name"":""rect"",""x"":6,""y"":61,""width"":480,""height"":346}",6.0,61.0,480.0,346.0
598,N284_284_original.jpg,"{""name"":""rect"",""x"":14,""y"":235,""width"":468,""height"":93}",14.0,235.0,468.0,93.0
599,N285_285_original.jpg,"{""name"":""rect"",""x"":55,""y"":183,""width"":354,""height"":120}",55.0,183.0,354.0,120.0
600,N286_286_original.jpg,"{""name"":""rect"",""x"":25,""y"":161,""width"":414,""height"":184}",25.0,161.0,414.0,184.0
601,N287_287_original.jpg,"{""name"":""rect"",""x"":30,""y"":178,""width"":416,""height"":118}",30.0,178.0,416.0,118.0
602,N288_288_original.jpg,"{""name"":""rect"",""x"":54,""y"":178,""width"":395,""height"":134}",54.0,178.0,395.0,134.0
603,N289_289_original.jpg,"{""name"":""rect"",""x"":23,""y"":142,""width"":430,""height"":164}",23.0,142.0,430.0,164.0
604,N290_290_original.jpg,"{""name"":""rect"",""x"":114,""y"":160,""width"":302,""height"":136}",114.0,160.0,302.0,136.0
